step,mloss,gloss,loss
466.0,1.1041,1.0019,2.106
467.0,1.0635,1.0076,2.0711
468.0,1.1023,0.993,2.0953
469.0,1.1168,0.98,2.0968
470.0,1.1373,1.0107,2.1479999999999997
471.0,1.0824,0.9898,2.0722
472.0,1.1046,1.0022,2.1068
473.0,1.1155,1.0086,2.1241
474.0,1.1564,0.9913,2.1477
475.0,1.1303,0.9991,2.1294
476.0,1.1253,0.9905,2.1158
477.0,1.073,1.0065,2.0795
478.0,1.1427,0.9995,2.1422
479.0,1.088,1.0137,2.1017
480.0,1.1674,0.9918,2.1592000000000002
481.0,1.0903,0.9806,2.0709
482.0,1.0943,0.9861,2.0804
483.0,1.1114,0.994,2.1054
484.0,1.1488,1.0128,2.1616
485.0,1.0769,1.0052,2.0821
486.0,1.1163,0.9772,2.0935
487.0,1.1457,1.002,2.1477
488.0,1.0529,0.9913,2.0442
489.0,1.0711,1.0061,2.0772
490.0,1.1087,0.9894,2.0981
491.0,1.0595,0.9979,2.0574000000000003
492.0,1.0887,1.0078,2.0965
493.0,1.0744,0.9897,2.0641
494.0,1.1023,0.9847,2.087
495.0,1.1056,0.9903,2.0959
496.0,1.0874,1.0041,2.0915
497.0,1.104,1.0002,2.1042
498.0,1.0606,0.9902,2.0507999999999997
499.0,1.0902,0.9999,2.0901
500.0,1.1516,1.0052,2.1568
501.0,1.0895,0.9871,2.0766
502.0,1.0469,0.9977,2.0446
503.0,1.1336,0.9948,2.1284
504.0,1.0847,0.9905,2.0752
505.0,1.0993,1.0023,2.1016
506.0,1.0728,0.9881,2.0609
507.0,1.1335,0.9903,2.1238
508.0,1.0835,0.9887,2.0722
509.0,1.1,0.9941,2.0941
510.0,1.0759,1.0076,2.0835
511.0,1.0807,1.0042,2.0849
512.0,1.0801,1.0122,2.0923
513.0,1.1421,1.0015,2.1436
514.0,1.1389,0.9808,2.1197
515.0,1.0839,0.9915,2.0754
516.0,1.1064,0.9991,2.1055
517.0,1.1099,0.981,2.0909
518.0,1.1525,0.9942,2.1467
519.0,1.1139,0.9942,2.1081
520.0,1.126,0.9926,2.1186
521.0,1.0683,1.0005,2.0688
522.0,1.1129,1.0019,2.1148
523.0,1.1044,0.9921,2.0965
524.0,1.0992,0.9944,2.0936
525.0,1.1142,1.0165,2.1307
526.0,1.0763,0.9982,2.0745
527.0,1.0984,1.0025,2.1009
528.0,1.1888,0.9855,2.1743
529.0,1.0995,0.977,2.0765
530.0,1.0568,1.0024,2.0591999999999997
531.0,1.0973,0.9911,2.0884
532.0,1.1109,0.9849,2.0958
533.0,1.0877,0.9906,2.0783
534.0,1.115,0.9955,2.1105
535.0,1.0954,0.9985,2.0939
536.0,1.0719,0.9881,2.06
537.0,1.1087,1.0025,2.1112
538.0,1.113,1.0141,2.1271
539.0,1.1659,0.9996,2.1654999999999998
540.0,1.091,0.995,2.086
541.0,1.0973,0.9939,2.0911999999999997
542.0,1.0614,0.996,2.0574
543.0,1.0809,1.0032,2.0841000000000003
544.0,1.0683,0.9888,2.0571
545.0,1.1167,0.9898,2.1065
546.0,1.104,0.9914,2.0954
547.0,1.0688,1.0068,2.0755999999999997
548.0,1.1453,1.0016,2.1469
549.0,1.0717,1.0029,2.0746
550.0,1.1512,1.0006,2.1517999999999997
551.0,1.1196,1.004,2.1235999999999997
552.0,1.0754,0.9747,2.0501
553.0,1.1496,0.9918,2.1414
554.0,1.042,0.997,2.039
555.0,1.1441,1.0009,2.1449999999999996
556.0,1.0821,0.981,2.0631
557.0,1.106,0.9998,2.1058000000000003
558.0,1.092,1.0065,2.0985
559.0,1.0964,0.995,2.0914
560.0,1.0632,0.9944,2.0576
561.0,1.0816,0.9836,2.0652
562.0,1.1586,0.9825,2.1411000000000002
563.0,1.1013,0.9977,2.099
564.0,1.1026,0.9867,2.0893
565.0,1.0979,1.0144,2.1123000000000003
566.0,1.1167,0.9939,2.1106
567.0,1.1294,0.9808,2.1102
568.0,1.0997,0.9789,2.0786
569.0,1.0933,0.9922,2.0854999999999997
570.0,1.1073,0.988,2.0953
571.0,1.1308,0.9943,2.1250999999999998
572.0,1.127,0.982,2.109
573.0,1.0697,0.9866,2.0563000000000002
574.0,1.1272,0.9938,2.121
575.0,1.0793,1.0011,2.0804
576.0,1.0868,0.9869,2.0737
577.0,1.1446,0.9879,2.1325000000000003
578.0,1.0519,0.9824,2.0343
579.0,1.1018,0.9933,2.0951
580.0,1.1469,0.9813,2.1282
581.0,1.0797,0.981,2.0607
582.0,1.1322,0.9773,2.1095
583.0,1.0509,1.0251,2.0759999999999996
584.0,1.0335,0.9871,2.0206
585.0,1.0589,1.0031,2.0620000000000003
586.0,1.1219,0.999,2.1209
587.0,1.0684,1.0053,2.0737
588.0,1.0934,0.9907,2.0841
589.0,1.1158,0.9913,2.1071
590.0,1.0928,0.9875,2.0803000000000003
591.0,1.146,0.9722,2.1182
592.0,1.0559,0.9944,2.0503
593.0,1.1501,0.9914,2.1414999999999997
594.0,1.1341,1.0036,2.1377
595.0,1.0703,0.9864,2.0567
596.0,1.0303,0.9861,2.0164
597.0,1.0935,0.9782,2.0717
598.0,1.1377,0.991,2.1287
599.0,1.1008,0.9786,2.0794
600.0,1.0265,0.99,2.0164999999999997
601.0,1.0834,1.0005,2.0839
602.0,1.0849,0.9861,2.0709999999999997
603.0,1.1108,0.9963,2.1071
604.0,1.0787,0.9948,2.0735
605.0,1.4039,0.9851,2.389
606.0,1.0673,0.9938,2.0610999999999997
607.0,1.1454,0.9904,2.1357999999999997
608.0,1.1056,1.0101,2.1157
609.0,1.1392,1.0027,2.1418999999999997
610.0,1.0771,0.9884,2.0655
611.0,1.1709,1.008,2.1789
612.0,1.1011,1.0032,2.1043000000000003
613.0,1.105,1.0003,2.1052999999999997
614.0,1.1289,0.9841,2.113
615.0,1.0856,0.9988,2.0844
616.0,1.1536,1.001,2.1546
617.0,1.1289,0.9844,2.1133
618.0,1.1152,0.9989,2.1141
619.0,1.1465,1.0197,2.1662
620.0,1.1338,0.979,2.1128
621.0,1.0764,0.9982,2.0746
622.0,1.0923,0.9971,2.0894
623.0,1.0991,0.994,2.0930999999999997
624.0,1.0967,0.9732,2.0699
625.0,1.112,0.9701,2.0821
626.0,1.0957,0.9964,2.0921
627.0,1.0267,0.9981,2.0248
628.0,1.0936,0.9977,2.0913
629.0,1.0671,0.9907,2.0578
630.0,1.091,0.9874,2.0784000000000002
631.0,1.1424,0.9983,2.1407
632.0,1.1082,0.9881,2.0963000000000003
633.0,1.1053,0.9898,2.0951
634.0,1.0977,0.9974,2.0951
635.0,1.1358,0.9986,2.1344
636.0,1.0528,0.9933,2.0461
637.0,1.1179,0.9855,2.1033999999999997
638.0,1.1116,0.9989,2.1105
639.0,1.1404,1.0091,2.1495
640.0,1.0817,0.9884,2.0701
641.0,1.1676,0.9824,2.15
642.0,1.1074,1.0001,2.1075
643.0,1.1324,0.9899,2.1223
644.0,1.0955,0.9879,2.0834
645.0,1.1015,0.9964,2.0979
646.0,1.0832,0.968,2.0511999999999997
647.0,1.131,0.9902,2.1212
648.0,1.1363,0.9829,2.1192
649.0,1.0822,1.0018,2.084
650.0,1.0777,0.9779,2.0556
651.0,1.0785,0.9788,2.0573
652.0,1.0655,0.9826,2.0481
653.0,1.1217,0.983,2.1047
654.0,1.1505,0.9936,2.1441
655.0,1.08,0.9792,2.0592
656.0,1.095,0.9864,2.0814
657.0,1.0921,0.9795,2.0716
658.0,1.0893,0.9769,2.0662
659.0,1.1522,0.9771,2.1292999999999997
660.0,1.0479,0.9748,2.0227
661.0,1.1432,0.9846,2.1278
662.0,1.0614,0.9939,2.0553
663.0,1.0649,0.9988,2.0637
664.0,1.0826,0.9693,2.0519
665.0,1.0992,0.957,2.0562
666.0,1.1257,0.989,2.1147
667.0,1.0569,0.9906,2.0475
668.0,1.0553,0.9764,2.0317
